x,y,gz_obs
-889.8305084745763,589.7435897435898,0.0024112914414726938
-889.8305084745763,641.0256410256411,0.0030019046850260937
-889.8305084745763,692.3076923076924,0.003517810505319633
-889.8305084745763,743.5897435897436,0.004233723470563999
-889.8305084745763,794.8717948717949,0.005038210811217255
-889.8305084745763,846.1538461538462,0.005844793894841159
-889.8305084745763,897.4358974358975,0.00674084062012218
-889.8305084745763,948.7179487179487,0.006317210129382889
-889.8305084745763,1000.0,0.0037325560292775224
-838.9830508474577,-1000.0,0.0032215808169734034
-838.9830508474577,-948.7179487179487,0.006375477417134468
-838.9830508474577,-897.4358974358975,0.006752264529478004
-838.9830508474577,-846.1538461538462,0.005774929515429344
-838.9830508474577,-794.8717948717949,0.004641899057659142
-838.9830508474577,-743.5897435897436,0.0038929983485662773
-838.9830508474577,-692.3076923076923,0.0032683337882075847
-838.9830508474577,-641.025641025641,0.002952595062237071
-838.9830508474577,-589.7435897435897,0.002367850919250356
-838.9830508474577,-538.4615384615385,0.001521569111453422
-838.9830508474577,-487.1794871794872,0.0012679542147011247
-838.9830508474577,-435.8974358974359,0.000320945388542617
-838.9830508474577,-384.6153846153845,0.00022958380915077777
-838.9830508474577,-333.33333333333326,-0.00033997924738913903
-838.9830508474577,-282.051282051282,-0.0005063843274704904
-838.9830508474577,-230.76923076923072,-0.0005890563489788528
-838.9830508474577,-179.48717948717945,-0.000942752671206805
-838.9830508474577,-128.20512820512818,-0.0009733830534609765
-838.9830508474577,-76.9230769230769,-0.0007775605220828349
-838.9830508474577,-25.641025641025635,-0.0011349245509262719
-838.9830508474577,25.641025641025635,-0.0008524077546086196
-838.9830508474577,76.9230769230769,-0.0012047604548572509
-838.9830508474577,128.20512820512818,-0.0007905111090319627
-838.9830508474577,179.48717948717945,-0.00048235627401844495
-838.9830508474577,230.76923076923094,-0.0010928649832675818
-838.9830508474577,282.0512820512822,-0.0005353961570041828
-838.9830508474577,333.3333333333335,1.7638417999447402e-05
-838.9830508474577,384.61538461538476,0.00020219069167164513
-838.9830508474577,435.897435897436,0.0007274785756706822
-838.9830508474577,487.1794871794873,0.0010194386856024762
-838.9830508474577,538.4615384615386,0.001719750393968875
-838.9830508474577,589.7435897435898,0.0022847709718276606
-838.9830508474577,641.0256410256411,0.003176534485236743
-838.9830508474577,692.3076923076924,0.0036447264444444314
-838.9830508474577,743.5897435897436,0.004321495301114265
-838.9830508474577,794.8717948717949,0.004712175495743139
-838.9830508474577,846.1538461538462,0.005563288536896231
-838.9830508474577,897.4358974358975,0.006798277643703219
-838.9830508474577,948.7179487179487,0.0063456958071341375
-838.9830508474577,1000.0,0.003471264977033598
-788.1355932203389,-1000.0,0.0035775240736412996
-788.1355932203389,-948.7179487179487,0.006644989242397255
-788.1355932203389,-897.4358974358975,0.007019888529033903
-788.1355932203389,-846.1538461538462,0.005554746783323914
-788.1355932203389,-794.8717948717949,0.004996424863852014
-788.1355932203389,-743.5897435897436,0.004138211035232772
-788.1355932203389,-692.3076923076923,0.0031503882062082003
-788.1355932203389,-641.025641025641,0.0026958247413112826
-788.1355932203389,-589.7435897435897,0.0018844368995169056
-788.1355932203389,-538.4615384615385,0.0015661858182495255
-788.1355932203389,-487.1794871794872,0.0010734215785229905
-788.1355932203389,-435.8974358974359,0.0009166527267708248
-788.1355932203389,-384.6153846153845,0.00023675359392479918
-788.1355932203389,-333.33333333333326,-0.00021192989723818059
-788.1355932203389,-282.051282051282,-0.0002794658810285469
-788.1355932203389,-230.76923076923072,-0.0011094656925412388
-788.1355932203389,-179.48717948717945,-0.0007919974430381297
-788.1355932203389,-128.20512820512818,-0.0008107495800921929
-788.1355932203389,-76.9230769230769,-0.0013430923720323348
-788.1355932203389,-25.641025641025635,-0.0008594388828008198
-788.1355932203389,25.641025641025635,-0.0010204904099433126
-788.1355932203389,76.9230769230769,-0.0011304327056565109
-788.1355932203389,128.20512820512818,-0.0008383662456483429
-788.1355932203389,179.48717948717945,-0.0003849817830989665
-788.1355932203389,230.76923076923094,-0.0006308653797279648
-788.1355932203389,282.0512820512822,-0.0003957028800052093
-788.1355932203389,333.3333333333335,-0.0002599819713844657
-788.1355932203389,384.61538461538476,1.399245279033322e-06
-788.1355932203389,435.897435897436,0.0007474324276246023
-788.1355932203389,487.1794871794873,0.0008985211375032779
-788.1355932203389,538.4615384615386,0.0016508017625017036
-788.1355932203389,589.7435897435898,0.0021630637943690642
-788.1355932203389,641.0256410256411,0.002993237968644016
-788.1355932203389,692.3076923076924,0.0036247455343011454
-788.1355932203389,743.5897435897436,0.004427334098688664
-788.1355932203389,794.8717948717949,0.004654178799648296
-788.1355932203389,846.1538461538462,0.005565976502698785
-788.1355932203389,897.4358974358975,0.006649910845191105
-788.1355932203389,948.7179487179487,0.006141050430652913
-788.1355932203389,1000.0,0.0035950292008709965
-737.2881355932203,-1000.0,0.00362485108963256
-737.2881355932203,-948.7179487179487,0.005997136283757871
-737.2881355932203,-897.4358974358975,0.006973444460524165
-737.2881355932203,-846.1538461538462,0.005855456059563649
-737.2881355932203,-794.8717948717949,0.004827234751581596
-737.2881355932203,-743.5897435897436,0.004619880378687285
-737.2881355932203,-692.3076923076923,0.003445634420569892
-737.2881355932203,-641.025641025641,0.002668681702827339
-737.2881355932203,-589.7435897435897,0.0018929855234687423
-737.2881355932203,-538.4615384615385,0.0019113580740794352
-737.2881355932203,-487.1794871794872,0.0011731561486488743
-737.2881355932203,-435.8974358974359,0.0005433918863821764
-737.2881355932203,-384.6153846153845,0.00020140417295295813
-737.2881355932203,-333.33333333333326,-0.00041880521354420273
-737.2881355932203,-282.051282051282,1.799783082133622e-05
-737.2881355932203,-230.76923076923072,-0.0006678346416504769
-737.2881355932203,-179.48717948717945,-0.000844553527966218
-737.2881355932203,-128.20512820512818,-0.000847981523059639
-737.2881355932203,-76.9230769230769,-0.0009801167979564375
-737.2881355932203,-25.641025641025635,-0.0010727647139116734
-737.2881355932203,25.641025641025635,-0.0012756364098565549
-737.2881355932203,76.9230769230769,-0.000982024972876613
-737.2881355932203,128.20512820512818,-0.0006167299485443576
-737.2881355932203,179.48717948717945,-0.0005973484776561882
-737.2881355932203,230.76923076923094,-0.00037504155271762373
-737.2881355932203,282.0512820512822,-0.0005733957003882673
-737.2881355932203,333.3333333333335,-0.00039162836813624446
-737.2881355932203,384.61538461538476,0.00012025306366907932
-737.2881355932203,435.897435897436,0.0005656538030220123
-737.2881355932203,487.1794871794873,0.0012611213210722764
-737.2881355932203,538.4615384615386,0.0012736562858386034
-737.2881355932203,589.7435897435898,0.00255463963714172
-737.2881355932203,641.0256410256411,0.002886011063773819
-737.2881355932203,692.3076923076924,0.003515016046401124
-737.2881355932203,743.5897435897436,0.004042100341123678
-737.2881355932203,794.8717948717949,0.004413576436563695
-737.2881355932203,846.1538461538462,0.005748962604595032
-737.2881355932203,897.4358974358975,0.006814186869940717
-737.2881355932203,948.7179487179487,0.005923577168645214
-737.2881355932203,1000.0,0.003214437611890788
-686.4406779661017,-1000.0,0.0033508534753158748
-686.4406779661017,-948.7179487179487,0.006459997138020144
-686.4406779661017,-897.4358974358975,0.006711850187526328
-686.4406779661017,-846.1538461538462,0.005287872913961093
-686.4406779661017,-794.8717948717949,0.004742318437345524
-686.4406779661017,-743.5897435897436,0.004303733715709454
-686.4406779661017,-692.3076923076923,0.0032147773486812773
-686.4406779661017,-641.025641025641,0.0030096165613709347
-686.4406779661017,-589.7435897435897,0.002244972013522492
-686.4406779661017,-538.4615384615385,0.00177175934193577
-686.4406779661017,-487.1794871794872,0.0014309488526432085
-686.4406779661017,-435.8974358974359,0.0008009201502371091
-686.4406779661017,-384.6153846153845,0.00011349562443010097
-686.4406779661017,-333.33333333333326,-0.00039399633083390007
-686.4406779661017,-282.051282051282,6.278721506198078e-05
-686.4406779661017,-230.76923076923072,-0.0006647100233533068
-686.4406779661017,-179.48717948717945,-0.0008487157535208741
-686.4406779661017,-128.20512820512818,-0.0009849889211368695
-686.4406779661017,-76.9230769230769,-0.0010252053285708014
-686.4406779661017,-25.641025641025635,-0.0011357097992538855
-686.4406779661017,25.641025641025635,-0.0012215701182451508
-686.4406779661017,76.9230769230769,-0.0011741940689724431
-686.4406779661017,128.20512820512818,-0.0009867145577580542
-686.4406779661017,179.48717948717945,-0.0009601865661302163
-686.4406779661017,230.76923076923094,-0.0008191228666916343
-686.4406779661017,282.0512820512822,-0.0004305987000496045
-686.4406779661017,333.3333333333335,-0.00022368659256972
-686.4406779661017,384.61538461538476,0.000468071960257618
-686.4406779661017,435.897435897436,4.541318264897321e-05
-686.4406779661017,487.1794871794873,0.0012794590040386374
-686.4406779661017,538.4615384615386,0.0018817351074726218
-686.4406779661017,589.7435897435898,0.0018764808730825924
-686.4406779661017,641.0256410256411,0.0029519380158583796
-686.4406779661017,692.3076923076924,0.003679866504070427
-686.4406779661017,743.5897435897436,0.004076776090715434
-686.4406779661017,794.8717948717949,0.00463590371264454
-686.4406779661017,846.1538461538462,0.005366386335491537
-686.4406779661017,897.4358974358975,0.007114222546483783
-686.4406779661017,948.7179487179487,0.006313328511591761
-686.4406779661017,1000.0,0.003672321434172751
-635.5932203389831,-1000.0,0.003500205105126683
-635.5932203389831,-948.7179487179487,0.005853292100404821
-635.5932203389831,-897.4358974358975,0.006725472144810924
-635.5932203389831,-846.1538461538462,0.005968614262801215
-635.5932203389831,-794.8717948717949,0.004802677413773134
-635.5932203389831,-743.5897435897436,0.004685349567233247
-635.5932203389831,-692.3076923076923,0.0039053091371703216
-635.5932203389831,-641.025641025641,0.0030897861431579037
-635.5932203389831,-589.7435897435897,0.0025189083841778617
-635.5932203389831,-538.4615384615385,0.0017911194420523382
-635.5932203389831,-487.1794871794872,0.0010610242642036774
-635.5932203389831,-435.8974358974359,0.0008818825445699619
-635.5932203389831,-384.6153846153845,2.4468678098235505e-05
-635.5932203389831,-333.33333333333326,2.088086166253263e-05
-635.5932203389831,-282.051282051282,-0.00026666705887598617
-635.5932203389831,-230.76923076923072,-0.0006758150256301364
-635.5932203389831,-179.48717948717945,-0.0007273758434934471
-635.5932203389831,-128.20512820512818,-0.0011747056236213007
-635.5932203389831,-76.9230769230769,-0.00082670775042031
-635.5932203389831,-25.641025641025635,-0.0010917716640157812
-635.5932203389831,25.641025641025635,-0.0011593358408310103
-635.5932203389831,76.9230769230769,-0.0008017113090943034
-635.5932203389831,128.20512820512818,-0.0010653516464527862
-635.5932203389831,179.48717948717945,-0.001074294707214579
-635.5932203389831,230.76923076923094,-0.000925231572472131
-635.5932203389831,282.0512820512822,-0.00026408532020052284
-635.5932203389831,333.3333333333335,-0.00035839213022557736
-635.5932203389831,384.61538461538476,0.0005916401800151298
-635.5932203389831,435.897435897436,0.0002336307023203332
-635.5932203389831,487.1794871794873,0.0014725087710254908
-635.5932203389831,538.4615384615386,0.0017444702731956357
-635.5932203389831,589.7435897435898,0.002357373768163099
-635.5932203389831,641.0256410256411,0.003055766487306041
-635.5932203389831,692.3076923076924,0.004033201439672348
-635.5932203389831,743.5897435897436,0.004535222940713811
-635.5932203389831,794.8717948717949,0.005267763351954806
-635.5932203389831,846.1538461538462,0.005893584880288023
-635.5932203389831,897.4358974358975,0.006860436550359251
-635.5932203389831,948.7179487179487,0.006006380012205506
-635.5932203389831,1000.0,0.0033444815675738077
-584.7457627118645,-1000.0,0.0033503338747590816
-584.7457627118645,-948.7179487179487,0.005703876719191334
-584.7457627118645,-897.4358974358975,0.006818988431381036
-584.7457627118645,-846.1538461538462,0.006972932003492611
-584.7457627118645,-794.8717948717949,0.00575401336141078
-584.7457627118645,-743.5897435897436,0.004691716823876774
-584.7457627118645,-692.3076923076923,0.004086409510268549
-584.7457627118645,-641.025641025641,0.0033583096125317587
-584.7457627118645,-589.7435897435897,0.0023889961415558547
-584.7457627118645,-538.4615384615385,0.0016747006267817397
-584.7457627118645,-487.1794871794872,0.0013068059676850771
-584.7457627118645,-435.8974358974359,0.0005881591346497668
-584.7457627118645,-384.6153846153845,0.00045130148669306766
-584.7457627118645,-333.33333333333326,-0.0003199611637603843
-584.7457627118645,-282.051282051282,-6.275989920025892e-05
-584.7457627118645,-230.76923076923072,-0.00040863044794251906
-584.7457627118645,-179.48717948717945,-0.0006361346226682333
-584.7457627118645,-128.20512820512818,-0.0006273708987902155
-584.7457627118645,-76.9230769230769,-0.000581302303498349
-584.7457627118645,-25.641025641025635,-0.0007566456862788249
-584.7457627118645,25.641025641025635,-0.0013276945455487766
-584.7457627118645,76.9230769230769,-0.001170312585737983
-584.7457627118645,128.20512820512818,-0.0009488728111184455
-584.7457627118645,179.48717948717945,-0.0006821223594888529
-584.7457627118645,230.76923076923094,-0.00039961814033129955
-584.7457627118645,282.0512820512822,-0.00041373978929605933
-584.7457627118645,333.3333333333335,5.790890998260711e-05
-584.7457627118645,384.61538461538476,0.00021857434907947388
-584.7457627118645,435.897435897436,0.0006615301295743758
-584.7457627118645,487.1794871794873,0.0009863046972958902
-584.7457627118645,538.4615384615386,0.0016457149226399926
-584.7457627118645,589.7435897435898,0.0022266111564944666
-584.7457627118645,641.0256410256411,0.0030936186208639534
-584.7457627118645,692.3076923076924,0.004293451082977048
-584.7457627118645,743.5897435897436,0.004538633713380912
-584.7457627118645,794.8717948717949,0.006246316686752687
-584.7457627118645,846.1538461538462,0.0069229427648642506
-584.7457627118645,897.4358974358975,0.007125592740541177
-584.7457627118645,948.7179487179487,0.005874238841686428
-584.7457627118645,1000.0,0.0034288354968624725
-533.8983050847457,-1000.0,0.003100509537211137
-533.8983050847457,-948.7179487179487,0.0060170889717398885
-533.8983050847457,-897.4358974358975,0.007731511742926885
-533.8983050847457,-846.1538461538462,0.007326618324048259
-533.8983050847457,-794.8717948717949,0.006318039111802126
-533.8983050847457,-743.5897435897436,0.004671311727837129
-533.8983050847457,-692.3076923076923,0.0041478592603498435
-533.8983050847457,-641.025641025641,0.003774152694310567
-533.8983050847457,-589.7435897435897,0.0025509539554268153
-533.8983050847457,-538.4615384615385,0.002395972070992383
-533.8983050847457,-487.1794871794872,0.0016160611549309403
-533.8983050847457,-435.8974358974359,0.0008708703868047685
-533.8983050847457,-384.6153846153845,0.0006850734794902606
-533.8983050847457,-333.33333333333326,0.00039400389182345794
-533.8983050847457,-282.051282051282,2.5887344214691084e-05
-533.8983050847457,-230.76923076923072,-0.0006551331315916492
-533.8983050847457,-179.48717948717945,-0.0006781020855859906
-533.8983050847457,-128.20512820512818,-0.0007251208066509408
-533.8983050847457,-76.9230769230769,-0.000785750292904919
-533.8983050847457,-25.641025641025635,-0.000694410811765403
-533.8983050847457,25.641025641025635,-0.0007830050310889133
-533.8983050847457,76.9230769230769,-0.0010379324788269038
-533.8983050847457,128.20512820512818,-0.0005995775093394542
-533.8983050847457,179.48717948717945,-0.0004105575013642558
-533.8983050847457,230.76923076923094,-0.0002291300980273637
-533.8983050847457,282.0512820512822,0.00011768149688217852
-533.8983050847457,333.3333333333335,0.0003662774328078923
-533.8983050847457,384.61538461538476,0.0006504279475248374
-533.8983050847457,435.897435897436,0.0009693305996918887
-533.8983050847457,487.1794871794873,0.0011423185811366761
-533.8983050847457,538.4615384615386,0.002119406003219503
-533.8983050847457,589.7435897435898,0.002717884904416995
-533.8983050847457,641.0256410256411,0.003474308334622584
-533.8983050847457,692.3076923076924,0.0038995072432851828
-533.8983050847457,743.5897435897436,0.004595735704780645
-533.8983050847457,794.8717948717949,0.0062988150172115405
-533.8983050847457,846.1538461538462,0.007337919273221897
-533.8983050847457,897.4358974358975,0.0073557949747476824
-533.8983050847457,948.7179487179487,0.005998350684036925
-533.8983050847457,1000.0,0.003221588330357841
-483.0508474576271,-1000.0,0.0033247590601650666
-483.0508474576271,-948.7179487179487,0.0058056899582345604
-483.0508474576271,-897.4358974358975,0.007185150222093007
-483.0508474576271,-846.1538461538462,0.007259799946205545
-483.0508474576271,-794.8717948717949,0.006011254902986873
-483.0508474576271,-743.5897435897436,0.00476044529146616
-483.0508474576271,-692.3076923076923,0.004291697837185392
-483.0508474576271,-641.025641025641,0.003538218792442027
-483.0508474576271,-589.7435897435897,0.0032101232525444225
-483.0508474576271,-538.4615384615385,0.0021492516521572445
-483.0508474576271,-487.1794871794872,0.0017238834931193763
-483.0508474576271,-435.8974358974359,0.0011665392325111905
-483.0508474576271,-384.6153846153845,0.0011020196059793458
-483.0508474576271,-333.33333333333326,0.000478148975584104
-483.0508474576271,-282.051282051282,0.00033527619353481027
-483.0508474576271,-230.76923076923072,-0.00042119817783828274
-483.0508474576271,-179.48717948717945,-0.0002716973767970571
-483.0508474576271,-128.20512820512818,-0.0002983572658015756
-483.0508474576271,-76.9230769230769,-0.0005613203974155979
-483.0508474576271,-25.641025641025635,-0.00041575721829184814
-483.0508474576271,25.641025641025635,-0.0007323109833250066
-483.0508474576271,76.9230769230769,-0.0002959077072335634
-483.0508474576271,128.20512820512818,-1.6503800202428206e-05
-483.0508474576271,179.48717948717945,-0.00039767514205886755
-483.0508474576271,230.76923076923094,-0.00021318660751103025
-483.0508474576271,282.0512820512822,0.0004195841810646174
-483.0508474576271,333.3333333333335,0.0007547524494279402
-483.0508474576271,384.61538461538476,0.0007080520236779468
-483.0508474576271,435.897435897436,0.0011704480807468245
-483.0508474576271,487.1794871794873,0.001704900900179567
-483.0508474576271,538.4615384615386,0.0020592830103942756
-483.0508474576271,589.7435897435898,0.0027752416381328876
-483.0508474576271,641.0256410256411,0.00343314036342434
-483.0508474576271,692.3076923076924,0.004093711569837856
-483.0508474576271,743.5897435897436,0.004815342738682516
-483.0508474576271,794.8717948717949,0.006144997094980643
-483.0508474576271,846.1538461538462,0.007662355102509364
-483.0508474576271,897.4358974358975,0.006966255258557094
-483.0508474576271,948.7179487179487,0.006105763383573386
-483.0508474576271,1000.0,0.003094304530124793
-432.2033898305085,-1000.0,0.003046549511930645
-432.2033898305085,-948.7179487179487,0.005947862592904242
-432.2033898305085,-897.4358974358975,0.006842083628815663
-432.2033898305085,-846.1538461538462,0.007367770670394859
-432.2033898305085,-794.8717948717949,0.006173456665747786
-432.2033898305085,-743.5897435897436,0.005033199979825908
-432.2033898305085,-692.3076923076923,0.004478934836728181
-432.2033898305085,-641.025641025641,0.004439123656247049
-432.2033898305085,-589.7435897435897,0.0032248251991891176
-432.2033898305085,-538.4615384615385,0.0026130423544856282
-432.2033898305085,-487.1794871794872,0.0020044675585967997
-432.2033898305085,-435.8974358974359,0.0014875914516657592
-432.2033898305085,-384.6153846153845,0.00100728463742059
-432.2033898305085,-333.33333333333326,0.0009796981254950022
-432.2033898305085,-282.051282051282,0.0007008013968250097
-432.2033898305085,-230.76923076923072,3.689822351584545e-05
-432.2033898305085,-179.48717948717945,-0.000227747351309689
-432.2033898305085,-128.20512820512818,-0.00012816755143850065
-432.2033898305085,-76.9230769230769,-0.00044211372551131677
-432.2033898305085,-25.641025641025635,-0.00026039008962500056
-432.2033898305085,25.641025641025635,-0.00034639184900584505
-432.2033898305085,76.9230769230769,-0.0006348179396545852
-432.2033898305085,128.20512820512818,8.70503775502347e-05
-432.2033898305085,179.48717948717945,0.0002978992979302577
-432.2033898305085,230.76923076923094,2.8489744168856018e-05
-432.2033898305085,282.0512820512822,0.0003391602352398422
-432.2033898305085,333.3333333333335,0.0007990678974184768
-432.2033898305085,384.61538461538476,0.00120165342087931
-432.2033898305085,435.897435897436,0.0017303957300324243
-432.2033898305085,487.1794871794873,0.002531136571635025
-432.2033898305085,538.4615384615386,0.002683852299987159
-432.2033898305085,589.7435897435898,0.003192713747131686
-432.2033898305085,641.0256410256411,0.0036721997826619783
-432.2033898305085,692.3076923076924,0.004274915099958244
-432.2033898305085,743.5897435897436,0.004928084332449553
-432.2033898305085,794.8717948717949,0.006499077796808754
-432.2033898305085,846.1538461538462,0.007187766461350816
-432.2033898305085,897.4358974358975,0.00711138562345593
-432.2033898305085,948.7179487179487,0.005809614115256397
-432.2033898305085,1000.0,0.0032941209085507444
-381.3559322033898,-1000.0,0.0034818153431286102
-381.3559322033898,-948.7179487179487,0.00560964123467261
-381.3559322033898,-897.4358974358975,0.006873283465169904
-381.3559322033898,-846.1538461538462,0.007536049294037362
-381.3559322033898,-794.8717948717949,0.0068075942639276655
-381.3559322033898,-743.5897435897436,0.005967078931305057
-381.3559322033898,-692.3076923076923,0.004862110963979014
-381.3559322033898,-641.025641025641,0.004204500675321077
-381.3559322033898,-589.7435897435897,0.003904684816184428
-381.3559322033898,-538.4615384615385,0.003411038564879276
-381.3559322033898,-487.1794871794872,0.0027362291753984806
-381.3559322033898,-435.8974358974359,0.002111841013570089
-381.3559322033898,-384.6153846153845,0.0017346471074775247
-381.3559322033898,-333.33333333333326,0.0013409746316541407
-381.3559322033898,-282.051282051282,0.0010412690814770851
-381.3559322033898,-230.76923076923072,0.0006152535143996281
-381.3559322033898,-179.48717948717945,0.00022763980333094405
-381.3559322033898,-128.20512820512818,0.00011819015995373201
-381.3559322033898,-76.9230769230769,0.000212276883534325
-381.3559322033898,-25.641025641025635,-0.00025242681891590095
-381.3559322033898,25.641025641025635,-1.5305022943882285e-05
-381.3559322033898,76.9230769230769,-0.00010769267223282577
-381.3559322033898,128.20512820512818,9.459638725403206e-05
-381.3559322033898,179.48717948717945,0.000516753791915785
-381.3559322033898,230.76923076923094,0.000523731350485677
-381.3559322033898,282.0512820512822,0.0007741245929008077
-381.3559322033898,333.3333333333335,0.0008351442853690222
-381.3559322033898,384.61538461538476,0.001670562882765144
-381.3559322033898,435.897435897436,0.0021394830435768563
-381.3559322033898,487.1794871794873,0.003004783683820081
-381.3559322033898,538.4615384615386,0.0031277422017721044
-381.3559322033898,589.7435897435898,0.003830383915578736
-381.3559322033898,641.0256410256411,0.004326235830220652
-381.3559322033898,692.3076923076924,0.005060815982866517
-381.3559322033898,743.5897435897436,0.005578678359680464
-381.3559322033898,794.8717948717949,0.006727020271156461
-381.3559322033898,846.1538461538462,0.007448796420566865
-381.3559322033898,897.4358974358975,0.007008493178304848
-381.3559322033898,948.7179487179487,0.005626528266346582
-381.3559322033898,1000.0,0.0030152468565335386
-330.5084745762713,-1000.0,0.0031136027145427063
-330.5084745762713,-948.7179487179487,0.005415404672540841
-330.5084745762713,-897.4358974358975,0.006904660893372799
-330.5084745762713,-846.1538461538462,0.007249970808129065
-330.5084745762713,-794.8717948717949,0.007620198850232442
-330.5084745762713,-743.5897435897436,0.006299272738904146
-330.5084745762713,-692.3076923076923,0.005260690406848031
-330.5084745762713,-641.025641025641,0.00472776351510546
-330.5084745762713,-589.7435897435897,0.004492404497763634
-330.5084745762713,-538.4615384615385,0.0036585512431246267
-330.5084745762713,-487.1794871794872,0.002961279182783199
-330.5084745762713,-435.8974358974359,0.002858052517579408
-330.5084745762713,-384.6153846153845,0.001672725747208712
-330.5084745762713,-333.33333333333326,0.0010869369278104126
-330.5084745762713,-282.051282051282,0.0012569774577884728
-330.5084745762713,-230.76923076923072,0.0007774332759254563
-330.5084745762713,-179.48717948717945,0.0004380053959702869
-330.5084745762713,-128.20512820512818,0.0006010250900065396
-330.5084745762713,-76.9230769230769,0.00038218622027394217
-330.5084745762713,-25.641025641025635,0.0001565215758892693
-330.5084745762713,25.641025641025635,1.3276422302435534e-05
-330.5084745762713,76.9230769230769,0.0005079175431757343
-330.5084745762713,128.20512820512818,0.000589394036138376
-330.5084745762713,179.48717948717945,0.0006224167866405377
-330.5084745762713,230.76923076923094,0.001247171520005523
-330.5084745762713,282.0512820512822,0.0009549576145125734
-330.5084745762713,333.3333333333335,0.0012215930849494728
-330.5084745762713,384.61538461538476,0.0018239469133157092
-330.5084745762713,435.897435897436,0.002472703900420168
-330.5084745762713,487.1794871794873,0.0031209869779863647
-330.5084745762713,538.4615384615386,0.003623454083767953
-330.5084745762713,589.7435897435898,0.0042497107712196145
-330.5084745762713,641.0256410256411,0.004402013255254453
-330.5084745762713,692.3076923076924,0.005661227697116984
-330.5084745762713,743.5897435897436,0.006587479884182355
-330.5084745762713,794.8717948717949,0.007604648690765109
-330.5084745762713,846.1538461538462,0.007458540040392425
-330.5084745762713,897.4358974358975,0.006969417602374168
-330.5084745762713,948.7179487179487,0.005734661188469486
-330.5084745762713,1000.0,0.0029884180765742097
-279.66101694915255,-1000.0,0.002953933348216185
-279.66101694915255,-948.7179487179487,0.0057947275419291955
-279.66101694915255,-897.4358974358975,0.006814940284604513
-279.66101694915255,-846.1538461538462,0.00747997613701608
-279.66101694915255,-794.8717948717949,0.007548693476573619
-279.66101694915255,-743.5897435897436,0.007640234682877621
-279.66101694915255,-692.3076923076923,0.006401479444418627
-279.66101694915255,-641.025641025641,0.005628293728945396
-279.66101694915255,-589.7435897435897,0.004541223093310225
-279.66101694915255,-538.4615384615385,0.0038078133106948034
-279.66101694915255,-487.1794871794872,0.0036088740938428495
-279.66101694915255,-435.8974358974359,0.0028627814202868804
-279.66101694915255,-384.6153846153845,0.002618243741966399
-279.66101694915255,-333.33333333333326,0.0018606526851418356
-279.66101694915255,-282.051282051282,0.00153287119430786
-279.66101694915255,-230.76923076923072,0.0009462376074144751
-279.66101694915255,-179.48717948717945,0.000989664194155406
-279.66101694915255,-128.20512820512818,0.000404254993249996
-279.66101694915255,-76.9230769230769,0.0004417602386313226
-279.66101694915255,-25.641025641025635,0.0008451450380905928
-279.66101694915255,25.641025641025635,0.0008502221385918998
-279.66101694915255,76.9230769230769,0.0008436323156854519
-279.66101694915255,128.20512820512818,0.000695635629949945
-279.66101694915255,179.48717948717945,0.0010705831867768153
-279.66101694915255,230.76923076923094,0.001323425245785492
-279.66101694915255,282.0512820512822,0.001390434943112309
-279.66101694915255,333.3333333333335,0.00229185714135575
-279.66101694915255,384.61538461538476,0.0026255874902837806
-279.66101694915255,435.897435897436,0.002954798917015943
-279.66101694915255,487.1794871794873,0.003588630378659589
-279.66101694915255,538.4615384615386,0.004135644892707914
-279.66101694915255,589.7435897435898,0.004140907709754234
-279.66101694915255,641.0256410256411,0.005218670165859115
-279.66101694915255,692.3076923076924,0.006400361055230901
-279.66101694915255,743.5897435897436,0.00715188723780872
-279.66101694915255,794.8717948717949,0.007510420556853891
-279.66101694915255,846.1538461538462,0.007697712690868259
-279.66101694915255,897.4358974358975,0.006903804622917652
-279.66101694915255,948.7179487179487,0.005414661237946164
-279.66101694915255,1000.0,0.0029399053525139083
-228.81355932203383,-1000.0,0.0030374542601897913
-228.81355932203383,-948.7179487179487,0.005628028500272151
-228.81355932203383,-897.4358974358975,0.0066829857660576746
-228.81355932203383,-846.1538461538462,0.007100441641360273
-228.81355932203383,-794.8717948717949,0.0076669183448978195
-228.81355932203383,-743.5897435897436,0.007706481755933401
-228.81355932203383,-692.3076923076923,0.0074779039951472425
-228.81355932203383,-641.025641025641,0.006399813239799816
-228.81355932203383,-589.7435897435897,0.00539326395146939
-228.81355932203383,-538.4615384615385,0.004364406295750802
-228.81355932203383,-487.1794871794872,0.004291904646638548
-228.81355932203383,-435.8974358974359,0.003565734437298407
-228.81355932203383,-384.6153846153845,0.00339521864288139
-228.81355932203383,-333.33333333333326,0.0023570884530648675
-228.81355932203383,-282.051282051282,0.0024620602254496592
-228.81355932203383,-230.76923076923072,0.0018545163355668717
-228.81355932203383,-179.48717948717945,0.0014374723808131787
-228.81355932203383,-128.20512820512818,0.001278179704967011
-228.81355932203383,-76.9230769230769,0.0011831037425334282
-228.81355932203383,-25.641025641025635,0.0012699182785785696
-228.81355932203383,25.641025641025635,0.0012896521869052897
-228.81355932203383,76.9230769230769,0.0011324332033845871
-228.81355932203383,128.20512820512818,0.001370085953325668
-228.81355932203383,179.48717948717945,0.0019962100532584155
-228.81355932203383,230.76923076923094,0.0021604428128944794
-228.81355932203383,282.0512820512822,0.0022021321987514514
-228.81355932203383,333.3333333333335,0.0025025267123164204
